town,generic_name,year,total_claim_count,total_30_day_fill_count,total_day_supply,total_drug_cost
hull,lorazepam,2017,155,155.0,4173,1023.51
huntington,alprazolam,2014,26,26.0,675,211.24
huntington,alprazolam,2016,17,17.0,433,105.14
huntington,alprazolam,2017,11,11.0,308,67.49
huntington,diazepam,2016,27,27.0,630,122.56
huntington,diazepam,2017,43,43.0,1169,178.03
huntington,lorazepam,2013,11,11.0,236,75.7
huntington,lorazepam,2014,52,52.0,1334,278.97
huntington,lorazepam,2015,26,26.0,583,190.01
huntington,lorazepam,2016,52,52.0,1230,157.58
huntington,lorazepam,2017,108,110.0,2199,991.7900000000001
ipswich,alprazolam,2013,218,240.39999999999998,5981,1316.79
ipswich,alprazolam,2014,225,251.3,5853,1225.83
ipswich,alprazolam,2015,316,357.0,7820,1319.5899999999997
ipswich,alprazolam,2016,279,307.6,7709,1124.13
ipswich,alprazolam,2017,282,310.5,7719,1377.81
ipswich,diazepam,2013,86,122.0,3227,769.52
ipswich,diazepam,2014,89,127.0,3332,679.5799999999999
ipswich,diazepam,2015,85,109.0,2783,287.11
ipswich,diazepam,2016,100,125.0,3094,404.23
ipswich,diazepam,2017,41,52.0,1365,128.26
ipswich,lorazepam,2013,688,757.6,18079,5166.920000000001
ipswich,lorazepam,2014,785,875.4000000000001,20801,5666.2699999999995
ipswich,lorazepam,2015,787,861.7,20861,5099.200000000001
ipswich,lorazepam,2016,780,830.1,20025,4359.57
ipswich,lorazepam,2017,815,862.4,21230,4692.44
kingston,alprazolam,2013,218,220.0,5728,1159.9999999999998
kingston,alprazolam,2014,229,236.0,5776,1129.79
kingston,alprazolam,2015,232,235.0,6149,1433.08
kingston,alprazolam,2016,314,321.8,8281,1414.7199999999998
kingston,alprazolam,2017,306,315.8,7952,1226.2
kingston,diazepam,2013,35,45.0,1300,284.61
kingston,diazepam,2014,34,34.0,908,161.35
kingston,diazepam,2015,30,30.0,812,105.6
kingston,diazepam,2016,50,50.7,1228,179.44
kingston,diazepam,2017,37,39.0,1023,208.24
kingston,lorazepam,2013,304,331.0,8568,1634.2899999999997
kingston,lorazepam,2014,316,340.1,8457,1380.94
kingston,lorazepam,2015,374,404.1,10512,1413.92
kingston,lorazepam,2016,413,448.5,11417,1427.1699999999998
kingston,lorazepam,2017,373,406.40000000000003,9944,1434.53
lakeville,alprazolam,2013,132,142.0,4187,940.3199999999999
lakeville,alprazolam,2014,142,144.3,4102,796.29
lakeville,alprazolam,2015,125,125.0,3680,1055.92
lakeville,alprazolam,2016,131,137.0,4048,895.5600000000001
lakeville,alprazolam,2017,58,62.0,1807,266.38
lakeville,diazepam,2013,55,55.0,1030,287.09000000000003
lakeville,diazepam,2014,39,41.0,832,150.49
lakeville,diazepam,2015,66,72.0,1809,186.14
lakeville,diazepam,2016,66,72.0,2092,166.41
lakeville,diazepam,2017,33,41.0,1147,131.22
lakeville,lorazepam,2013,372,397.0,10337,3312.3
lakeville,lorazepam,2014,327,331.0,8724,2750.63
lakeville,lorazepam,2015,259,264.0,7517,1698.46
lakeville,lorazepam,2016,207,217.0,6081,1125.53
lakeville,lorazepam,2017,154,168.0,4650,775.11
lancaster,alprazolam,2013,143,155.0,4488,1446.53
lancaster,alprazolam,2014,151,165.0,4798,1211.5900000000001
lancaster,alprazolam,2015,151,163.0,4890,1472.6599999999999
lancaster,alprazolam,2016,151,161.0,4707,1233.89
lancaster,alprazolam,2017,144,148.0,4346,1497.01
lancaster,diazepam,2013,165,169.0,4977,871.1300000000001
lancaster,diazepam,2014,197,199.0,5880,884.5899999999999
lancaster,diazepam,2015,175,191.0,5669,838.7
lancaster,diazepam,2016,166,180.0,5327,1944.39
lancaster,diazepam,2017,186,196.0,5819,1021.88
lancaster,lorazepam,2013,284,304.0,8424,2307.3300000000004
lancaster,lorazepam,2014,335,356.0,9929,2142.67
lancaster,lorazepam,2015,342,376.0,10247,1858.2700000000002
lancaster,lorazepam,2016,292,322.0,9113,1594.9299999999998
lancaster,lorazepam,2017,248,274.0,7767,1517.54
lanesborough,diazepam,2013,12,12.0,180,56.04
lanesborough,lorazepam,2015,14,14.0,345,53.29
lanesborough,lorazepam,2016,15,15.0,275,39.77
lanesborough,lorazepam,2017,28,28.0,704,60.09
lawrence,alprazolam,2013,1391,1474.7,40754,12363.3
lawrence,alprazolam,2014,1499,1635.0,46305,11698.28
lawrence,alprazolam,2015,1645,1765.8999999999999,49255,12585.300000000001
lawrence,alprazolam,2016,1935,2106.9,58414,14310.269999999999
lawrence,alprazolam,2017,2022,2182.1000000000004,60625,16033.130000000001
lawrence,diazepam,2013,772,788.0,16944,6468.640000000001
lawrence,diazepam,2014,770,771.9,16918,6413.26
lawrence,diazepam,2015,648,665.3,14750,4762.67
lawrence,diazepam,2016,852,860.0,16610,6039.449999999999
lawrence,diazepam,2017,835,846.2,16403,5741.789999999999
lawrence,lorazepam,2013,2577,2798.9,76190,25046.180000000004
lawrence,lorazepam,2014,2720,2984.1000000000004,81230,23062.569999999996
lawrence,lorazepam,2015,2835,3105.5000000000005,83718,20103.26
lawrence,lorazepam,2016,3452,3837.5,102653,24153.499999999996
lawrence,lorazepam,2017,3403,3690.2,95724,30827.600000000002
lee,alprazolam,2013,337,369.0,9368,2115.5
lee,alprazolam,2014,334,381.0,9882,2185.8799999999997
lee,alprazolam,2015,306,344.2,8790,1713.5199999999998
lee,alprazolam,2016,383,444.8,11900,3404.68
lee,alprazolam,2017,319,370.0,10153,2941.9599999999996
lee,diazepam,2013,60,78.0,1784,884.25
lee,diazepam,2014,49,67.0,1396,159.17000000000002
lee,diazepam,2015,64,72.0,2040,302.9
lee,diazepam,2016,60,76.0,1731,361.92999999999995
lee,diazepam,2017,35,49.0,1265,217.42
lee,lorazepam,2013,813,855.5,20625,7084.5599999999995
lee,lorazepam,2014,887,947.2,22995,8070.190000000001
lee,lorazepam,2015,887,949.5,23356,7652.969999999999
lee,lorazepam,2016,910,975.5,23168,5836.230000000001
lee,lorazepam,2017,936,1034.4,25433,5694.67
leicester,lorazepam,2013,15,17.0,394,162.23
leicester,lorazepam,2014,67,69.0,1793,626.24
leicester,lorazepam,2015,24,24.0,578,230.87
lenox,alprazolam,2015,23,29.0,748,193.93
lenox,alprazolam,2017,25,25.0,720,86.77000000000001
lenox,diazepam,2013,68,68.0,1863,253.31
lenox,diazepam,2014,68,68.0,1870,244.38
lenox,diazepam,2015,24,25.0,637,74.7
lenox,diazepam,2016,30,30.0,900,110.36
lenox,diazepam,2017,25,25.0,711,134.6
lenox,lorazepam,2013,182,184.4,4683,1403.7200000000003
lenox,lorazepam,2014,187,187.0,4332,1250.46
lenox,lorazepam,2015,187,196.0,4514,1411.24
lenox,lorazepam,2016,249,257.4,6088,1555.6
lenox,lorazepam,2017,216,234.0,5674,1327.77
leominster,alprazolam,2013,1766,1923.6,53858,15558.019999999999
leominster,alprazolam,2014,1989,2145.3,59459,13071.519999999997
leominster,alprazolam,2015,2245,2453.3,66902,15008.2
leominster,alprazolam,2016,2050,2226.0,60778,10632.349999999999
leominster,alprazolam,2017,1981,2172.7,60493,11456.500000000002
leominster,diazepam,2013,941,990.0,27119,5848.429999999999
leominster,diazepam,2014,1017,1094.5,30282,4693.240000000001
leominster,diazepam,2015,1136,1235.5,33572,6548.269999999999
leominster,diazepam,2016,941,1013.4,28510,8552.820000000002
leominster,diazepam,2017,1081,1150.0,31114,7947.010000000001
leominster,lorazepam,2013,4798,5164.9,138691,39038.790000000015
leominster,lorazepam,2014,5402,5828.200000000001,155420,35711.26
leominster,lorazepam,2015,5915,6474.5999999999985,171343,34162.100000000006
leominster,lorazepam,2016,5558,6155.000000000002,162900,28549.280000000002
leominster,lorazepam,2017,5949,6561.299999999999,172066,30484.199999999993
lexington,alprazolam,2013,277,322.0,8152,1899.01
lexington,alprazolam,2014,370,454.1,11265,2016.1499999999999
lexington,alprazolam,2015,595,689.6999999999999,18755,3372.47
lexington,alprazolam,2016,619,715.3000000000001,19305,2890.83
lexington,alprazolam,2017,673,780.6,21043,3432.36
lexington,diazepam,2013,121,129.8,3460,590.5200000000001
lexington,diazepam,2014,95,105.0,2980,1097.6999999999998
lexington,diazepam,2015,157,158.0,4094,770.77
lexington,diazepam,2016,231,249.0,6156,939.14
lexington,diazepam,2017,291,302.2,7978,1502.77
lexington,lorazepam,2013,1461,1681.6,43145,11678.38
lexington,lorazepam,2014,1690,1926.0,49036,11233.02
lexington,lorazepam,2015,1766,1967.3,49348,10885.360000000002
lexington,lorazepam,2016,1883,2128.5,54889,10349.3
lexington,lorazepam,2017,2059,2330.8,60832,10521.889999999998
lincoln,alprazolam,2013,215,241.2,6278,1455.94
lincoln,alprazolam,2014,175,228.0,6130,1190.05
lincoln,alprazolam,2015,256,300.3,7875,1803.19
lincoln,alprazolam,2016,287,337.0,8313,2233.1499999999996
lincoln,alprazolam,2017,286,330.1,8148,2135.22
lincoln,diazepam,2013,105,116.3,3212,837.3900000000001
lincoln,diazepam,2014,69,87.5,2527,349.69
lincoln,diazepam,2015,82,100.0,2919,407.6
lincoln,diazepam,2016,66,80.0,2340,253.86
lincoln,diazepam,2017,98,114.0,3277,538.28
lincoln,lorazepam,2013,412,459.9,12194,3228.3999999999996
lincoln,lorazepam,2014,372,414.0,10778,2418.12
lincoln,lorazepam,2015,434,466.8,12555,3169.8199999999997
lincoln,lorazepam,2016,480,527.5,14265,2705.99
lincoln,lorazepam,2017,472,503.1,12755,2250.4100000000003
littleton,alprazolam,2013,41,41.0,1134,385.09000000000003
littleton,alprazolam,2014,49,49.0,1463,396.45
littleton,alprazolam,2015,68,68.0,1964,607.33
littleton,alprazolam,2016,93,93.0,2494,815.5600000000001
littleton,alprazolam,2017,104,104.0,2806,1067.97
littleton,diazepam,2013,11,11.0,330,52.76
littleton,diazepam,2014,14,14.0,420,122.85
littleton,diazepam,2015,13,13.0,382,61.2
littleton,diazepam,2016,27,27.0,755,110.08
littleton,diazepam,2017,45,46.0,1356,243.49
littleton,lorazepam,2013,19,23.0,670,152.78
littleton,lorazepam,2014,57,67.0,1925,498.28999999999996
littleton,lorazepam,2015,114,130.0,3424,1144.19
littleton,lorazepam,2016,191,213.0,5861,1025.8000000000002
littleton,lorazepam,2017,208,232.8,6464,1271.78
longmeadow,alprazolam,2013,292,308.5,9099,2602.7699999999995
longmeadow,alprazolam,2014,351,368.2,10871,3004.73
longmeadow,alprazolam,2015,222,231.0,6676,1226.83
longmeadow,alprazolam,2016,237,253.0,7302,1592.22
longmeadow,alprazolam,2017,273,279.0,7976,2567.55
longmeadow,diazepam,2013,168,174.0,4546,894.72
longmeadow,diazepam,2014,211,225.9,5853,970.91
longmeadow,diazepam,2015,90,93.7,2588,366.08000000000004
longmeadow,diazepam,2016,49,55.0,1584,154.02
longmeadow,diazepam,2017,26,26.0,757,130.06
longmeadow,lorazepam,2013,967,1009.6999999999999,28402,8690.84
longmeadow,lorazepam,2014,995,1031.7,28328,7896.23
longmeadow,lorazepam,2015,531,574.0,15648,4548.289999999999
longmeadow,lorazepam,2016,401,429.1,10711,3499.2999999999997
longmeadow,lorazepam,2017,440,486.5,12479,3355.47
lowell,alprazolam,2013,3630,4003.6000000000004,111392,28669.539999999997
lowell,alprazolam,2014,4144,4486.5,124396,29165.699999999997
lowell,alprazolam,2015,3988,4324.299999999999,120924,27039.540000000005
lowell,alprazolam,2016,4701,5158.5,145132,24288.550000000003
lowell,alprazolam,2017,4273,4674.8,131211,23694.969999999998
lowell,diazepam,2013,657,695.9,19994,3800.3
lowell,diazepam,2014,749,784.0,22355,3999.95
lowell,diazepam,2015,792,845.1,23846,4244.3099999999995
lowell,diazepam,2016,882,920.3,25901,6593.270000000001
lowell,diazepam,2017,749,770.4,21967,6531.399999999998
lowell,lorazepam,2013,3927,4251.3,119099,32380.500000000007
lowell,lorazepam,2014,4076,4416.0,123699,27882.199999999997
lowell,lorazepam,2015,4303,4716.7,133401,26187.060000000005
lowell,lorazepam,2016,4815,5260.400000000001,148633,24039.279999999995
lowell,lorazepam,2017,4277,4627.900000000001,129749,60616.33
ludlow,alprazolam,2013,508,560.0,15773,3664.6499999999996
ludlow,alprazolam,2014,537,599.0,16522,3765.4600000000005
ludlow,alprazolam,2015,503,537.0,14480,3732.96
ludlow,alprazolam,2016,428,468.3,12819,2094.3
ludlow,alprazolam,2017,506,556.2,16046,2384.5199999999995
ludlow,diazepam,2013,287,296.3,8674,1871.9399999999996
ludlow,diazepam,2014,238,244.0,6826,2215.2799999999997
ludlow,diazepam,2015,360,368.0,9539,1633.6799999999998
ludlow,diazepam,2016,192,194.0,4749,888.74
ludlow,diazepam,2017,159,166.0,4162,647.6600000000001
ludlow,lorazepam,2013,1280,1381.5,36574,10605.630000000001
ludlow,lorazepam,2014,1361,1492.3999999999999,40295,9350.289999999999
ludlow,lorazepam,2015,1395,1480.9,38831,9909.890000000001
ludlow,lorazepam,2016,1210,1311.8,34595,7337.090000000002
ludlow,lorazepam,2017,1384,1464.7,38735,7987.95
lunenburg,alprazolam,2013,15,15.0,450,83.81
lunenburg,alprazolam,2014,11,11.0,280,59.82
lunenburg,alprazolam,2015,12,12.0,322,186.09
lunenburg,alprazolam,2016,119,120.0,3555,1014.78
lunenburg,alprazolam,2017,45,45.0,1192,445.15999999999997
lunenburg,diazepam,2016,39,47.0,1384,163.11
lunenburg,lorazepam,2013,52,54.0,1269,336.44
lunenburg,lorazepam,2014,111,111.0,2229,1168.45
lunenburg,lorazepam,2015,117,117.0,2684,1370.31
lunenburg,lorazepam,2016,492,498.0,12609,3539.26
lunenburg,lorazepam,2017,314,318.0,7832,2705.7999999999997
lynn,alprazolam,2013,3548,3752.1000000000004,101867,30770.42
lynn,alprazolam,2014,3812,4082.8,112532,27224.12999999999
lynn,alprazolam,2015,3601,3887.2,108595,24958.599999999984
lynn,alprazolam,2016,4031,4368.4,120920,25488.659999999996
lynn,alprazolam,2017,3597,3890.8,106408,26269.299999999992
lynn,diazepam,2013,1544,1569.0,41733,9040.15
lynn,diazepam,2014,1551,1577.6,41880,7833.62
lynn,diazepam,2015,1430,1458.9,39790,6823.680000000001
lynn,diazepam,2016,1634,1664.5,45202,8120.690000000002
lynn,diazepam,2017,1384,1416.8999999999999,37714,11458.570000000002
lynn,lorazepam,2013,4227,4531.1,121421,33002.54
lynn,lorazepam,2014,4464,4771.3,127640,26722.729999999992
lynn,lorazepam,2015,4370,4724.9,124186,25300.47
lynn,lorazepam,2016,4806,5178.099999999999,136346,25237.78999999999
lynn,lorazepam,2017,4713,5057.900000000001,131310,24762.469999999994
lynnfield,alprazolam,2013,146,192.0,5444,1947.1699999999998
lynnfield,alprazolam,2014,171,221.0,6093,928.4000000000001
lynnfield,alprazolam,2015,183,227.0,6368,1312.0
lynnfield,alprazolam,2016,229,273.0,7833,1782.1100000000001
lynnfield,alprazolam,2017,227,257.0,7285,1264.6
lynnfield,diazepam,2013,49,49.0,1125,201.70000000000002
lynnfield,diazepam,2014,59,59.0,1366,259.01
lynnfield,diazepam,2015,67,67.0,1468,317.59000000000003
lynnfield,diazepam,2016,85,85.0,1976,438.87
lynnfield,diazepam,2017,46,46.0,1013,853.46
lynnfield,lorazepam,2013,110,134.0,3414,719.8399999999999
lynnfield,lorazepam,2014,183,204.1,5045,1151.48
lynnfield,lorazepam,2015,214,243.0,5842,1284.8000000000002
lynnfield,lorazepam,2016,224,267.3,6916,1882.6100000000001
lynnfield,lorazepam,2017,311,339.5,8564,1100.69
malden,alprazolam,2013,363,367.0,10307,2943.7400000000002
malden,alprazolam,2014,580,665.7,18593,4497.84
malden,alprazolam,2015,244,280.5,7925,1561.0
malden,alprazolam,2016,355,357.0,10227,2603.2
malden,alprazolam,2017,456,546.0,15370,3343.02
malden,diazepam,2013,298,324.2,9571,1927.81
malden,diazepam,2014,290,312.0,9078,1717.23
malden,diazepam,2015,258,284.3,8038,1121.42
malden,diazepam,2016,222,223.3,6192,2790.78
malden,diazepam,2017,187,193.0,5418,1402.78
malden,lorazepam,2013,808,835.8,22404,7592.279999999999
malden,lorazepam,2014,1060,1200.3000000000002,31809,8981.32
malden,lorazepam,2015,659,739.0,19885,4762.67
malden,lorazepam,2016,617,674.8,17598,4148.620000000001
malden,lorazepam,2017,988,1235.5,33117,6779.1
manchester,alprazolam,2013,92,117.0,3121,410.5899999999999
manchester,alprazolam,2014,106,127.0,3268,426.35999999999996
manchester,alprazolam,2015,75,85.0,2089,243.23000000000002
manchester,alprazolam,2016,138,149.0,4090,486.93
manchester,alprazolam,2017,100,105.0,2824,461.05
manchester,diazepam,2013,15,15.0,402,48.17
manchester,diazepam,2014,12,12.0,336,35.48
manchester,diazepam,2015,29,29.0,752,74.63
manchester,lorazepam,2013,174,187.4,4768,1211.3799999999999
manchester,lorazepam,2014,198,213.0,5542,1062.56
manchester,lorazepam,2015,293,298.40000000000003,6838,1528.2700000000002
manchester,lorazepam,2016,445,458.0,10468,2229.08
manchester,lorazepam,2017,367,390.5,8939,1683.37
mansfield,alprazolam,2013,206,219.9,6285,1377.52
mansfield,alprazolam,2014,177,188.5,5425,1313.19
mansfield,alprazolam,2015,130,142.0,3901,656.45
mansfield,alprazolam,2016,179,195.0,5441,886.12
mansfield,alprazolam,2017,194,204.0,5334,1410.13
mansfield,diazepam,2013,194,197.0,5221,895.0300000000001
mansfield,diazepam,2014,113,120.0,3228,552.42
mansfield,diazepam,2015,104,104.7,2806,412.25000000000006
mansfield,diazepam,2016,122,128.0,3616,520.25
mansfield,diazepam,2017,144,148.0,4017,634.35
mansfield,lorazepam,2013,374,390.8,9879,2591.4499999999994
mansfield,lorazepam,2014,317,331.7,8070,1942.4300000000003
mansfield,lorazepam,2015,346,362.4,9454,2550.9900000000002
mansfield,lorazepam,2016,485,520.9000000000001,13139,3146.81
mansfield,lorazepam,2017,494,524.8,13238,3018.0299999999997
marblehead,alprazolam,2013,110,128.3,2836,576.9399999999999
marblehead,alprazolam,2014,78,89.0,2264,408.17999999999995
marblehead,alprazolam,2015,76,81.0,2187,352.09999999999997
marblehead,alprazolam,2016,110,110.0,2967,618.87
marblehead,alprazolam,2017,150,156.5,4082,711.98
marblehead,diazepam,2013,13,13.0,359,78.75
marblehead,diazepam,2014,21,21.0,490,117.25
marblehead,diazepam,2015,16,16.0,296,75.11
marblehead,diazepam,2017,15,15.0,450,88.24
marblehead,lorazepam,2013,541,616.5,15762,4526.14
marblehead,lorazepam,2014,446,526.9,13758,3126.74
marblehead,lorazepam,2015,424,487.3,13086,2379.3599999999997
marblehead,lorazepam,2016,401,455.5,11709,2464.37
marblehead,lorazepam,2017,418,489.7,11838,2434.23
marion,alprazolam,2016,11,20.3,566,40.25
marion,lorazepam,2013,16,16.0,453,77.47
marion,lorazepam,2014,14,14.0,398,59.82
marion,lorazepam,2015,19,21.0,545,146.76
marion,lorazepam,2017,12,16.0,388,68.84
marlborough,alprazolam,2013,865,1003.0,26817,6539.749999999999
marlborough,alprazolam,2014,933,1095.2,30433,9226.949999999999
marlborough,alprazolam,2015,801,974.4000000000001,26888,7512.9299999999985
marlborough,alprazolam,2016,724,912.3999999999999,25540,4423.85
marlborough,alprazolam,2017,591,723.8,20741,3228.14
marlborough,diazepam,2013,354,369.7,9800,2363.4599999999996
marlborough,diazepam,2014,304,333.2,9298,1848.6499999999996
marlborough,diazepam,2015,297,319.2,9006,1402.62
marlborough,diazepam,2016,251,285.2,8040,1253.1599999999999
marlborough,diazepam,2017,217,254.0,7270,1300.5099999999998
marlborough,lorazepam,2013,1734,1946.5,51541,13616.609999999997
marlborough,lorazepam,2014,1850,2099.8,55177,11931.98
marlborough,lorazepam,2015,1666,1860.0,47216,10985.25
marlborough,lorazepam,2016,1760,1967.3,51674,9748.7
marlborough,lorazepam,2017,1556,1712.0,46794,8866.670000000002
marshfield,alprazolam,2013,203,205.0,5950,3101.42
marshfield,alprazolam,2014,113,121.0,3515,809.2
marshfield,alprazolam,2015,162,174.1,5144,1594.2700000000002
marshfield,alprazolam,2016,174,182.5,5177,988.32
marshfield,alprazolam,2017,284,298.2,8758,1855.3600000000001
marshfield,diazepam,2013,140,140.0,3880,1619.95
marshfield,diazepam,2014,90,90.0,2476,1257.09
marshfield,diazepam,2015,107,113.2,3052,2517.38
marshfield,diazepam,2016,105,121.2,3480,2022.37
marshfield,diazepam,2017,133,141.2,4077,1384.0500000000002
marshfield,lorazepam,2013,435,456.0,12059,5445.94
marshfield,lorazepam,2014,335,359.1,9456,4857.03
marshfield,lorazepam,2015,357,369.1,9844,4803.88
marshfield,lorazepam,2016,551,572.1000000000001,14794,4662.9400000000005
marshfield,lorazepam,2017,516,535.1,14471,4210.45
mashpee,alprazolam,2013,262,272.6,6864,1526.2000000000003
mashpee,alprazolam,2014,230,237.6,6524,1479.13
mashpee,alprazolam,2015,221,226.5,6152,2079.14
mashpee,alprazolam,2016,271,283.4,7573,2053.91
mashpee,alprazolam,2017,528,557.2,14856,3409.91
mashpee,diazepam,2013,226,226.5,6126,2470.5600000000004
mashpee,diazepam,2014,176,177.0,5007,1345.19
mashpee,diazepam,2015,163,163.0,4728,637.0199999999999
mashpee,diazepam,2016,185,185.0,4809,1262.95
mashpee,diazepam,2017,216,222.3,5705,1115.75
mashpee,lorazepam,2013,740,780.5,20085,5079.7
mashpee,lorazepam,2014,736,766.6,19908,4805.930000000001
mashpee,lorazepam,2015,677,704.0,17951,3519.8399999999992
mashpee,lorazepam,2016,771,799.6,19692,16508.3
mashpee,lorazepam,2017,924,968.5,23855,19179.81
mattapoisett,alprazolam,2013,56,56.0,1638,399.96000000000004
mattapoisett,alprazolam,2014,46,46.0,1340,292.71
